Date,Order #,Invoice,PO #,Category,Model #,Description,Qty,Ext. Price,Ordered By,Month,Quarter,Warehouse,Category_top
2025-03-14,32891411,190399729,DALE,Strapping,S-828,"Steel Strapping Seals - Open, 3/4"" 1,000/carton",1,32.0,DELL,2025-03-01,2025Q1,Flowood,Strapping
2025-03-07,30438494,190076297,ONT3725ST,"Boxes, Corrugated",S-23949,"7 x 7 x 48"" Tall Corrugated Boxes 25/bundle",75,291.75,SUSAN,2025-03-01,2025Q1,Ontario,"Boxes, Corrugated"
2025-03-07,30438494,190076297,ONT3725ST,"Boxes, Corrugated",S-13318,"20 x 20 x 16"" 275 lb Double Wall Corrugated Boxes 10/bundle",100,766.0,SUSAN,2025-03-01,2025Q1,Ontario,"Boxes, Corrugated"
2025-03-07,30438494,190076297,ONT3725ST,Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",5,145.0,SUSAN,2025-03-01,2025Q1,Ontario,Packing List Envelopes
2025-03-07,30438494,190076297,ONT3725ST,Tape,S-445,"Uline Industrial Tape - 2 Mil, 3"" x 110 yds, Clear 24 rolls/case",24,110.4,SUSAN,2025-03-01,2025Q1,Ontario,Tape
2025-03-07,30438494,190076297,ONT3725ST,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,0.0,SUSAN,2025-03-01,2025Q1,Ontario,Tape
2025-03-07,30438494,190076297,ONT3725ST,Janitorial Supplies,S-11684,Oil-Dri&reg; Quick-Sorb&trade; Pail - 20 lb,4,107.0,SUSAN,2025-03-01,2025Q1,Ontario,Janitorial Supplies
2025-03-07,30438494,190076297,ONT3725ST,Free Offers,S-25517W,Stanley&reg; H2.0 Quencher - Fog,1,0.0,SUSAN,2025-03-01,2025Q1,Ontario,Other
2025-03-07,30412395,190069589,TRAVIS,Office Furniture,H-1915BL,"Vertical File Cabinet - Letter, 4 Drawer, Black",1,345.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Other
2025-03-07,30412395,190069589,TRAVIS,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",2,76.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Janitorial Supplies
2025-03-07,30412395,190069589,TRAVIS,Janitorial Supplies,S-25369,Bounty&reg; Select-A-Size Paper Towels 12 rolls/case,2,94.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Janitorial Supplies
2025-03-07,30412395,190069589,TRAVIS,Janitorial Supplies,S-6870,Cottonelle&reg; Toilet Tissue 60 rolls/case,2,230.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Janitorial Supplies
2025-03-07,30412395,190069589,TRAVIS,Free Offers,S-20399BL,Camp Chair - Black and Lime,1,0.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Other
2025-03-06,32515163,190051744,JOSE,Cleaners,S-24855,"Uline Disinfectant Spray - Linen Scent, 19 oz Spray Can",4,32.0,JOSE,2025-03-01,2025Q1,Orlando,Other
2025-03-06,32515163,190051744,JOSE,"Boxes, Corrugated",S-4854,"13 x 10 x 5"" Corrugated Boxes 25/bundle",150,187.5,JOSE,2025-03-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-03-06,32515163,190051744,JOSE,"Boxes, Corrugated",S-19852,"12 x 9 x 9"" Lightweight 32 ECT Corrugated Boxes 25/bundle",100,83.0,JOSE,2025-03-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-03-06,32515163,190051744,JOSE,"Boxes, Corrugated",S-4060,"6 x 4 x 4"" Corrugated Boxes 25/bundle",100,37.0,JOSE,2025-03-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-03-06,32515163,190051744,JOSE,"Boxes, Corrugated",S-4160,"16 x 12 x 10"" Corrugated Boxes 25/bundle",100,142.0,JOSE,2025-03-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-03-06,32515163,190051744,JOSE,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",72,138.24,JOSE,2025-03-01,2025Q1,Orlando,Tape
2025-03-06,32515163,190051744,JOSE,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,JOSE,2025-03-01,2025Q1,Orlando,Tape
2025-03-06,32515163,190051744,JOSE,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,3,56.25,JOSE,2025-03-01,2025Q1,Orlando,Janitorial Supplies
2025-03-06,32515163,190051744,JOSE,Janitorial Supplies,S-7711,Uline Paper Towels 30 rolls/case,2,84.0,JOSE,2025-03-01,2025Q1,Orlando,Janitorial Supplies
2025-03-06,32515163,190051744,JOSE,Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",4,116.0,JOSE,2025-03-01,2025Q1,Orlando,Packing List Envelopes
2025-03-06,32515163,190051744,JOSE,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",2,76.0,JOSE,2025-03-01,2025Q1,Orlando,Janitorial Supplies
2025-03-06,32515163,190051744,JOSE,Janitorial Supplies,S-20661,Uline Antibacterial Hand Soap - 7.5 oz Dispenser,12,30.0,JOSE,2025-03-01,2025Q1,Orlando,Janitorial Supplies
2025-03-06,32515163,190051744,JOSE,Cleaners,S-19459FRESH,"Uline Disinfecting Wipes - Fresh Scent, 75 ct",6,30.0,JOSE,2025-03-01,2025Q1,Orlando,Other
2025-03-06,32515163,190051744,JOSE,Free Offers,H-6688BL,Kyocera Ceramic Knives - Black 3/set,1,0.0,JOSE,2025-03-01,2025Q1,Orlando,Other
2025-03-06,32515163,190155082,JOSE,Janitorial Supplies,S-20661,Uline Antibacterial Hand Soap - 7.5 oz Dispenser,12,0.0,JOSE,2025-03-01,2025Q1,Orlando,Janitorial Supplies
2025-03-06,30707327,190024725,TRAVIS,Packing List Envelopes,S-5968,"""Packing List &/or Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2   x 5 1/2"" 1,000/carton",10,340.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Packing List Envelopes
2025-03-06,30707327,190024725,TRAVIS,Stretch Wrap,S-2190,"Uline Stretch Wrap - Cast, 80 gauge, 18"" x 1,500' 4 rolls/case",12,252.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Stretch Wrap
2025-03-06,30707327,190024725,TRAVIS,Janitorial Supplies,S-7711,Uline Paper Towels 30 rolls/case,1,42.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Janitorial Supplies
2025-03-06,30707327,190024725,TRAVIS,"Boxes, Corrugated",S-4062,"6 x 6 x 6"" Corrugated Boxes 25/bundle",50,22.5,TRAVIS,2025-03-01,2025Q1,Atlanta,"Boxes, Corrugated"
2025-03-06,30707327,190024725,TRAVIS,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",50,54.5,TRAVIS,2025-03-01,2025Q1,Atlanta,"Boxes, Corrugated"
2025-03-06,30707327,190024725,TRAVIS,"Boxes, Corrugated",S-10665,"40 x 12 x 12"" Long Corrugated Boxes 15/bundle",60,309.6,TRAVIS,2025-03-01,2025Q1,Atlanta,"Boxes, Corrugated"
2025-03-06,30707327,190024725,TRAVIS,Mats,H-1715BL,"Anti-Fatigue Mat - 3/8"" thick, 3 x 4', Black",2,78.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Other
2025-03-06,30707327,190024725,TRAVIS,Markers / Stencils,S-22749BL,"Uline Easy Glide Gel Pen - Medium Tip, Black",24,21.6,TRAVIS,2025-03-01,2025Q1,Atlanta,Other
2025-03-06,30707327,190024725,TRAVIS,Free Offers,S-22136,Camp Chair and Table Combo,1,0.0,TRAVIS,2025-03-01,2025Q1,Atlanta,Other
2025-03-05,30635829,189967300,JANET352025,Office Furniture,H-1915BL,"Vertical File Cabinet - Letter, 4 Drawer, Black",2,660.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-05,30635829,189967300,JANET352025,Office Furniture,H-1915T,"Vertical File Cabinet - Letter, 4 Drawer, Tan",3,990.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-05,30635829,189967300,JANET352025,Facilities Maintenance,S-23041W,"Drawstring Trash Liners - .7 Mil, 8 Gallon, White 400/carton",1,51.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-05,30635829,189967300,JANET352025,Facilities Maintenance,S-23039BL,"Uline Max-Flex Outdoors Drawstring Trash Liners - 33 Gallon, Black   90/carton",1,32.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-05,30635829,189967300,JANET352025,Janitorial Supplies,S-18498,"Uline Paper Plates - 8 1/2"", Heavyweight 250/case",1,37.0,JANET,2025-03-01,2025Q1,Charlotte,Janitorial Supplies
2025-03-05,30635829,189967300,JANET352025,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",3,114.0,JANET,2025-03-01,2025Q1,Charlotte,Janitorial Supplies
2025-03-05,30635829,189967300,JANET352025,Office Supplies,S-19528,"File Folders - Letter, Manila 100/box",2,34.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-05,30635829,189967300,JANET352025,Office Supplies,S-19530,"Hanging File Folders - Letter, Green 25/box",2,40.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-05,30635829,189967300,JANET352025,Warehouse Equipment / Supplies,H-2029,Swingline&reg; 747 Classic Desktop Manual Stapler,2,46.0,JANET,2025-03-01,2025Q1,Charlotte,Warehouse Equipment / Supplies
2025-03-05,30635829,189967300,JANET352025,Warehouse Equipment / Supplies,S-14138,"Desktop Staples - 1/4"" 5,000/carton",3,9.0,JANET,2025-03-01,2025Q1,Charlotte,Warehouse Equipment / Supplies
2025-03-05,30635829,189967300,JANET352025,Free Offers,S-23179,YETI&reg; Rambler&reg; Set,1,0.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-04,32392983,189934174,JANET342025,Warehouse Equipment / Supplies,S-13677R,Uline Tamper Evident Plastic Truck Seals - Red 100/Pack,3,45.0,JANET,2025-03-01,2025Q1,Charlotte,Warehouse Equipment / Supplies
2025-03-04,32392983,189934174,JANET342025,Office Supplies,S-24649,Binder Clips - Medium 144/pack,1,19.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-04,32392983,189934174,JANET342025,Janitorial Supplies,S-14775,"Foam Cups - 10 oz 1,000/case",1,97.0,JANET,2025-03-01,2025Q1,Charlotte,Janitorial Supplies
2025-03-04,32392983,189934174,JANET342025,Packing List Envelopes,S-207,"""Packing List Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",6,186.0,JANET,2025-03-01,2025Q1,Charlotte,Packing List Envelopes
2025-03-04,32392983,189934174,JANET342025,Strapping,S-821,"Uline Poly Strapping - 1/2"" x .024"" x 7,200', Black",2,170.0,JANET,2025-03-01,2025Q1,Charlotte,Strapping
2025-03-04,32392983,189934174,JANET342025,Strapping,S-512,"Poly Strapping Seals - Open, 1/2"" 1,000/carton",1,36.0,JANET,2025-03-01,2025Q1,Charlotte,Strapping
2025-03-04,32392983,189934174,JANET342025,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",2,464.0,JANET,2025-03-01,2025Q1,Charlotte,Strapping
2025-03-04,32392983,189934174,JANET342025,Strapping,S-828,"Steel Strapping Seals - Open, 3/4"" 1,000/carton",1,32.0,JANET,2025-03-01,2025Q1,Charlotte,Strapping
2025-03-04,32392983,189934174,JANET342025,Tape,S-313,Uline Fast Tack Spray Adhesive - 11.5 oz,2,22.0,JANET,2025-03-01,2025Q1,Charlotte,Tape
2025-03-04,32392983,189934174,JANET342025,Food Service and Packaging,S-21355,N'Joy Sugar - 20 oz 3/box,3,31.5,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-04,32392983,189934174,JANET342025,Food Service and Packaging,S-21354,N'Joy Creamer - 12 oz 3/box,3,29.25,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-04,32392983,189934174,JANET342025,Office Supplies,S-6615,Pressboard Clipboard - Letter,12,36.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-03-04,32392983,189934174,JANET342025,Free Offers,H-10343RUST,Cordless Tabletop Lamp - Rust,1,0.0,JANET,2025-03-01,2025Q1,Charlotte,Other
2025-02-28,30075546,189778171,TRAVIS,"Boxes, Corrugated",S-4574,"48 x 8 x 8"" Long Corrugated Boxes 20/bundle",80,362.4,TRAVIS,2025-02-01,2025Q1,Atlanta,"Boxes, Corrugated"
2025-02-28,30075546,189778171,TRAVIS,"Boxes, Corrugated",S-4748,"40 x 8 x 8"" Long Corrugated Boxes 25/bundle",100,314.0,TRAVIS,2025-02-01,2025Q1,Atlanta,"Boxes, Corrugated"
2025-02-28,30075546,189778171,TRAVIS,"Boxes, Corrugated",S-4185,"18 x 18 x 18"" Corrugated Boxes 20/bundle",60,162.0,TRAVIS,2025-02-01,2025Q1,Atlanta,"Boxes, Corrugated"
2025-02-28,30075546,189778171,TRAVIS,"Boxes, Corrugated",S-4201,"20 x 20 x 20"" Corrugated Boxes 10/bundle",40,140.0,TRAVIS,2025-02-01,2025Q1,Atlanta,"Boxes, Corrugated"
2025-02-28,30075546,189778171,TRAVIS,"Boxes, Corrugated",S-4084,"8 x 8 x 8"" Corrugated Boxes 25/bundle",150,99.0,TRAVIS,2025-02-01,2025Q1,Atlanta,"Boxes, Corrugated"
2025-02-28,30075546,189778171,TRAVIS,"Cushioning, Peanuts and Foam",S-3575,"30 lb Kraft Paper Roll - 24"" x 1,200'",3,102.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-28,30075546,189778171,TRAVIS,Packing List Envelopes,S-3473,"Side Loading Packing List Envelopes - Clear, 6 x 9"" 1,000/carton",2,216.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Packing List Envelopes
2025-02-28,30075546,189778171,TRAVIS,Stretch Wrap,S-2105,"Uline Stretch Wrap - Blown, 70 gauge, 18"" x 1,500' 4 rolls/case",8,152.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Stretch Wrap
2025-02-28,30075546,189778171,TRAVIS,3M Tape,S-7828,"3M 8934 Economy Strapping Tape - 3"" x 60 yds 12 rolls/case",24,594.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-28,30075546,189778171,TRAVIS,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,20.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Tape
2025-02-28,30075546,189778171,TRAVIS,Markers / Stencils,S-24148R,"Pilot&reg; G-2&reg; Gel Pen - Bold Tip, Red",12,25.8,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-28,30075546,189778171,TRAVIS,Free Offers,H-11503,Eye Massager,1,0.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-17,28705647,189265287,TRAVIS,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",36,71.64,TRAVIS,2025-02-01,2025Q1,Atlanta,Tape
2025-02-17,28705647,189265287,TRAVIS,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Tape
2025-02-17,28705647,189265287,TRAVIS,Janitorial Supplies,S-21834,Sani-Wipe&reg; Sanitizing Wipes - 95 ct,6,66.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Janitorial Supplies
2025-02-17,28705647,189265287,TRAVIS,Facilities Maintenance,S-10331,"Uline Steel Tuff&reg; Trash Liners - 55 Gallon, 1.7 Mil 50/carton",1,44.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-17,28705647,189265287,TRAVIS,Cleaners,S-19373,Uline 2in1 Cleaner and Disinfectant - 32 fl oz,8,38.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-17,28705647,189265287,TRAVIS,Safety Products,S-24023BL,Disposable Face Masks - Black 50/carton,1,7.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-17,28705647,189265287,TRAVIS,Markers / Stencils,S-12700BL,"Uline Pallet Markers - Chisel-Tip, Black",12,13.2,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-17,28705647,189265287,TRAVIS,Food Service and Packaging,S-21355,N'Joy Sugar - 20 oz 3/box,2,22.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-17,28705647,189265287,TRAVIS,Food Service and Packaging,S-18484,Folgers&reg; Classic Roast Filter Packs - Regular 40 packets/box,2,88.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-17,28705647,189265287,TRAVIS,Stretch Wrap,S-2190,"Uline Stretch Wrap - Cast, 80 gauge, 18"" x 1,500' 4 rolls/case",24,504.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Stretch Wrap
2025-02-17,28705647,189265287,TRAVIS,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,3,56.25,TRAVIS,2025-02-01,2025Q1,Atlanta,Janitorial Supplies
2025-02-17,28705647,189265287,TRAVIS,"Boxes, Corrugated",S-23310,"13 x 10 x 6"" Lightweight 32 ECT Corrugated Boxes 25/bundle",100,107.0,TRAVIS,2025-02-01,2025Q1,Atlanta,"Boxes, Corrugated"
2025-02-17,28705647,189265287,TRAVIS,Free Offers,H-6688R,Kyocera Ceramic Knives - Red 3/set,1,0.0,TRAVIS,2025-02-01,2025Q1,Atlanta,Other
2025-02-14,31645412,189231707,KENNETH,Warehouse Equipment / Supplies,H-543R,Uline Plastic Truck Seals - Red 100/Pack,3,57.0,JANET,2025-02-01,2025Q1,Charlotte,Warehouse Equipment / Supplies
2025-02-14,31645412,189231707,KENNETH,Facilities Maintenance,S-13526,"Drawstring Trash Liners - 1.4 Mil, 55 Gallon 100/carton",1,64.0,JANET,2025-02-01,2025Q1,Charlotte,Other
2025-02-14,31645412,189231707,KENNETH,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",2,464.0,JANET,2025-02-01,2025Q1,Charlotte,Strapping
2025-02-14,31645412,189231707,KENNETH,Strapping,S-828,"Steel Strapping Seals - Open, 3/4"" 1,000/carton",2,62.0,JANET,2025-02-01,2025Q1,Charlotte,Strapping
2025-02-14,31645412,189231707,KENNETH,Gloves,S-6778BL-L,"PVC Dot Knit Gloves - Double-Sided, Black, Large 12 pair/pack",2,18.0,JANET,2025-02-01,2025Q1,Charlotte,Other
2025-02-14,31645412,189231707,KENNETH,Facilities Maintenance,S-15583BL,"Drawstring Trash Liners - .8 Mil, 13 Gallon, Black 400/carton",1,70.0,JANET,2025-02-01,2025Q1,Charlotte,Other
2025-02-14,31645412,189231707,KENNETH,Labels,S-11442Y,"Removable Adhesive Circle Labels - Fluorescent Yellow, 2"" 1,000/roll",2,50.0,JANET,2025-02-01,2025Q1,Charlotte,Other
2025-02-14,28580127,189215380,JANET2142025,Facilities Maintenance,S-25195,Quikrete&reg; Parking Lot Repair Compound - Concrete,2,32.0,JANET,2025-02-01,2025Q1,Charlotte,Other
2025-02-14,28580127,189215380,JANET2142025,"Boxes, Corrugated",S-4995,"20 x 16 x 16"" 275 lb Double Wall Corrugated Boxes 10/bundle",100,619.0,JANET,2025-02-01,2025Q1,Charlotte,"Boxes, Corrugated"
2025-02-14,28580127,189215380,JANET2142025,Free Offers,S-23789NCP,Tervis&reg; NFL Tumbler - Carolina Panthers,1,0.0,JANET,2025-02-01,2025Q1,Charlotte,Other
2025-02-14,28379226,189194817,JOSE,Janitorial Supplies,S-12889,"Oil Only Sorbent Pads - 15 x 19"", Light 100/carton",2,100.0,JOSE,2025-02-01,2025Q1,Orlando,Janitorial Supplies
2025-02-14,28379226,189194817,JOSE,Janitorial Supplies,S-12808ALOE,"Purell&reg; Hand Sanitizer - 12 oz, Aloe",12,108.0,JOSE,2025-02-01,2025Q1,Orlando,Janitorial Supplies
2025-02-14,28379226,189194817,JOSE,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",2,76.0,JOSE,2025-02-01,2025Q1,Orlando,Janitorial Supplies
2025-02-14,28379226,189194817,JOSE,Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",2,58.0,JOSE,2025-02-01,2025Q1,Orlando,Packing List Envelopes
2025-02-14,28379226,189194817,JOSE,Strapping,S-3000,"Polyester Strapping - Green, 1/2"" x .021"" x 9,000'",2,374.0,JOSE,2025-02-01,2025Q1,Orlando,Strapping
2025-02-14,28379226,189194817,JOSE,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,6,109.5,JOSE,2025-02-01,2025Q1,Orlando,Janitorial Supplies
2025-02-14,28379226,189194817,JOSE,Warehouse Equipment / Supplies,H-2755BL,Uline Folding Knife - Black,10,80.0,JOSE,2025-02-01,2025Q1,Orlando,Warehouse Equipment / Supplies
2025-02-14,28379226,189194817,JOSE,Gloves,S-16847X,Uline Heavy Utility Gloves - XL,4,92.0,JOSE,2025-02-01,2025Q1,Orlando,Other
2025-02-14,28379226,189194817,JOSE,Gloves,S-16847L,Uline Heavy Utility Gloves - Large,4,92.0,JOSE,2025-02-01,2025Q1,Orlando,Other
2025-02-14,28379226,189194817,JOSE,Gloves,S-16847XX,Uline Heavy Utility Gloves - 2XL,4,92.0,JOSE,2025-02-01,2025Q1,Orlando,Other
2025-02-14,28379226,189194817,JOSE,Janitorial Supplies,S-7711,Uline Paper Towels 30 rolls/case,2,84.0,JOSE,2025-02-01,2025Q1,Orlando,Janitorial Supplies
2025-02-14,28379226,189194817,JOSE,Warehouse Equipment / Supplies,H-595,Economy Cutter 12/box,2,24.0,JOSE,2025-02-01,2025Q1,Orlando,Warehouse Equipment / Supplies
2025-02-14,28379226,189194817,JOSE,Cleaners,S-19459FRESH,"Uline Disinfecting Wipes - Fresh Scent, 75 ct",6,30.0,JOSE,2025-02-01,2025Q1,Orlando,Other
2025-02-14,28379226,189194817,JOSE,Free Offers,S-24388-L,YETI&reg; Dog Bowl - Large,1,0.0,JOSE,2025-02-01,2025Q1,Orlando,Other
2025-02-13,31591530,189184375,DELL,Janitorial Supplies,S-7131,Uline Toilet Tissue 96 rolls/case,1,77.0,DELL,2025-02-01,2025Q1,Flowood,Janitorial Supplies
2025-02-13,31591530,189184375,DELL,Warehouse Equipment / Supplies,H-2755BL,Uline Folding Knife - Black,6,48.0,DELL,2025-02-01,2025Q1,Flowood,Warehouse Equipment / Supplies
2025-02-13,31591530,189184375,DELL,"Boxes, Corrugated",S-4606,"10 x 10 x 48"" Tall Corrugated Boxes 20/bundle",240,1020.0,DELL,2025-02-01,2025Q1,Flowood,"Boxes, Corrugated"
2025-02-13,31591530,189184375,DELL,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",50,54.5,DELL,2025-02-01,2025Q1,Flowood,"Boxes, Corrugated"
2025-02-13,31591530,189184375,DELL,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",2,60.0,DELL,2025-02-01,2025Q1,Flowood,Packing List Envelopes
2025-02-13,31591530,189184375,DELL,Stretch Wrap,S-3968,"Uline Stretch Wrap - Cast, 120 gauge, 18"" x 1,000' 4 rolls/case",8,192.0,DELL,2025-02-01,2025Q1,Flowood,Stretch Wrap
2025-02-13,31591530,189184375,DELL,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",1,240.0,DELL,2025-02-01,2025Q1,Flowood,Strapping
2025-02-13,31591530,189184375,DELL,Stretch Wrap,S-12988,"Uline Machine Length Stretch Film - One-Sided Cling, 70 gauge, 20"" x   6,500'",16,1376.0,DELL,2025-02-01,2025Q1,Flowood,Stretch Wrap
2025-02-13,28229417,189138538,WHS600JOSE',"Boxes, Corrugated",S-4480B,"48 x 40 x 36"" Double Wall Gaylord Bottom 5/bundle",75,1976.25,JOSE,2025-02-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-02-13,28229417,189138538,WHS600JOSE',Packing List Envelopes,S-207,"""Packing List Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",2,62.0,JOSE,2025-02-01,2025Q1,Orlando,Packing List Envelopes
2025-02-13,28229417,189138538,WHS600JOSE',"Boxes, Corrugated",S-4748,"40 x 8 x 8"" Long Corrugated Boxes 25/bundle",50,169.5,JOSE,2025-02-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-02-13,28229417,189138538,WHS600JOSE',"Boxes, Corrugated",S-4661,"25 x 16 x 16"" Corrugated Boxes 10/bundle",50,212.5,JOSE,2025-02-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-02-13,28229417,189138538,WHS600JOSE',"Boxes, Corrugated",S-4854,"13 x 10 x 5"" Corrugated Boxes 25/bundle",50,71.0,JOSE,2025-02-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-02-13,28229417,189138538,WHS600JOSE',"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",50,54.5,JOSE,2025-02-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-02-13,28229417,189138538,WHS600JOSE',"Boxes, Corrugated",S-4160,"16 x 12 x 10"" Corrugated Boxes 25/bundle",75,106.5,JOSE,2025-02-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-02-13,28229417,189138538,WHS600JOSE',"Boxes, Corrugated",S-4913,"28 x 8 x 8"" Long Corrugated Boxes 25/bundle",50,102.0,JOSE,2025-02-01,2025Q1,Orlando,"Boxes, Corrugated"
2025-02-13,28229417,189138538,WHS600JOSE',Free Offers,H-10898,Air Fryer,1,0.0,JOSE,2025-02-01,2025Q1,Orlando,Other
2025-02-11,28105386,189023640,ONT021125ST,"Boxes, Corrugated",S-22574,"48 x 40 x 48"" Double Wall Gaylord Box with Lid 5/bundle",30,1485.0,SUSAN,2025-02-01,2025Q1,Ontario,"Boxes, Corrugated"
2025-02-10,28005417,188942606,GILBERT,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",72,138.24,GILBERT,2025-02-01,2025Q1,Oklahoma City,Tape
2025-02-10,28005417,188942606,GILBERT,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,GILBERT,2025-02-01,2025Q1,Oklahoma City,Tape
2025-02-10,28005417,188942606,GILBERT,Markers / Stencils,S-19421BL,Sharpie&reg; Ultra Fine Tip Markers - Black,12,17.4,GILBERT,2025-02-01,2025Q1,Oklahoma City,Other
2025-02-10,28005417,188942606,GILBERT,Safety Products,H-1292,Uline First Aid Kit - 10 Person,1,29.0,GILBERT,2025-02-01,2025Q1,Oklahoma City,Other
2025-02-10,28005417,188942606,GILBERT,Tape,S-5736,"Economy Strapping Tape - 1"" x 60 yds 36 rolls/case",36,149.4,GILBERT,2025-02-01,2025Q1,Oklahoma City,Tape
2025-02-10,28005417,188942606,GILBERT,Tape,H-108,"Uline Metal Strapping Tape Dispenser - 1""",1,0.0,GILBERT,2025-02-01,2025Q1,Oklahoma City,Tape
2025-02-10,28005417,188942606,GILBERT,Facilities Maintenance,H-505,Spray Can Holder/Gun,1,0.0,GILBERT,2025-02-01,2025Q1,Oklahoma City,Other
2025-02-10,28005417,188942606,GILBERT,Free Offers,S-25062-L,"Ladies' Crewneck - Tailgate, Large",1,0.0,GILBERT,2025-02-01,2025Q1,Oklahoma City,Other
